Hierarchical_Path,Category,Sub_Category,Sub_Sub_Category,Series Ticker,Series Title,Ticker,Title,Result,Settlement (¢),First Touch Price (¢),First Touch Time,Permanent Cross Time,Market Close Time,Prediction Correct,Trades Count
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFGAME,College Football Game,KXNCAAFGAME-25DEC27CONNARMY-ARMY,UConn at Army Winner?,yes,100,95,2025-12-27T21:23:27.414995Z,2025-12-27T21:23:27.414995Z,2025-12-27T22:30:29.493364Z,CORRECT,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC27GTBYU-53,Georgia Tech at BYU: Total Points,no,0,94,2025-12-27T21:53:13.142672Z,,2025-12-28T01:30:13.681022Z,WRONG,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC27CONNARMY-47,UConn at Army: Total Points,yes,100,90,2025-12-27T22:01:56.304786Z,2025-12-27T22:01:56.304786Z,2025-12-27T22:50:22.095221Z,CORRECT,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC27CONNARMY-44,UConn at Army: Total Points,yes,100,98,2025-12-27T22:02:00.641524Z,2025-12-27T22:02:00.641524Z,2025-12-27T22:50:21.971506Z,CORRECT,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC27CONNARMY-50,UConn at Army: Total Points,yes,100,90,2025-12-27T22:14:17.308434Z,2025-12-27T22:19:42.763393Z,2025-12-27T22:50:22.228204Z,CORRECT,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC27CONNARMY-53,UConn at Army: Total Points,yes,100,92,2025-12-27T22:19:43.104468Z,2025-12-27T22:19:47.827233Z,2025-12-27T22:50:22.361873Z,CORRECT,577
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC27CONNARMY-56,UConn at Army: Total Points,yes,100,95,2025-12-27T22:19:58.71079Z,2025-12-27T22:20:39.01215Z,2025-12-27T22:50:22.472769Z,CORRECT,698
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC27UNTSDSU-41,North Texas at San Diego St.: Total Points,yes,100,90,2025-12-27T22:59:09.41955Z,2025-12-27T23:09:05.880721Z,2025-12-28T06:00:19.314208Z,CORRECT,124
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC27UNTSDSU-47,North Texas at San Diego St.: Total Points,yes,100,92,2025-12-27T23:17:35.918332Z,2025-12-27T23:17:35.918332Z,2025-12-28T06:00:19.552255Z,CORRECT,33
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC27UNTSDSU-50,North Texas at San Diego St.: Total Points,yes,100,91,2025-12-27T23:30:49.060281Z,2025-12-27T23:30:49.060281Z,2025-12-28T06:00:19.668487Z,CORRECT,77
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC27UNTSDSU-44,North Texas at San Diego St.: Total Points,yes,100,98,2025-12-27T23:31:29.586321Z,2025-12-27T23:31:29.586321Z,2025-12-28T06:00:19.433031Z,CORRECT,19
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC27UNTSDSU-53,North Texas at San Diego St.: Total Points,yes,100,91,2025-12-27T23:32:04.218487Z,2025-12-27T23:42:37.574419Z,2025-12-28T06:00:19.775555Z,CORRECT,711
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC27UNTSDSU-56,North Texas at San Diego St.: Total Points,yes,100,90,2025-12-27T23:36:19.382245Z,2025-12-27T23:39:51.239928Z,2025-12-28T06:00:19.873151Z,CORRECT,231
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC27UNTSDSU-59,North Texas at San Diego St.: Total Points,yes,100,92,2025-12-27T23:36:49.687839Z,2025-12-28T01:36:47.884677Z,2025-12-28T06:00:19.99124Z,CORRECT,232
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC27UNTSDSU-62,North Texas at San Diego St.: Total Points,yes,100,91,2025-12-27T23:44:16.097573Z,2025-12-28T01:52:02.775434Z,2025-12-28T06:00:20.104236Z,CORRECT,249
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC27GTBYU-47,Georgia Tech at BYU: Total Points,no,0,98,2025-12-27T23:49:42.735079Z,,2025-12-28T01:30:13.362377Z,WRONG,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFGAME,College Football Game,KXNCAAFGAME-25DEC27GTBYU-BYU,Georgia Tech at BYU Winner?,yes,100,90,2025-12-27T23:57:45.376625Z,2025-12-27T23:57:46.218407Z,2025-12-27T23:59:56.608442Z,CORRECT,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFGAME,College Football Game,KXNCAAFGAME-25DEC27M-OHFRES-FRES,Miami (OH) at Fresno St. Winner?,yes,100,93,2025-12-28T00:03:36.590439Z,2025-12-28T00:15:07.093837Z,2025-12-28T00:50:10.930991Z,CORRECT,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC27UNTSDSU-65,North Texas at San Diego St.: Total Points,yes,100,90,2025-12-28T00:07:35.913462Z,2025-12-28T01:53:06.278003Z,2025-12-28T06:00:20.232381Z,CORRECT,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC27UVAMIZZ-33,Virginia at Missouri: Total Points,no,0,90,2025-12-28T00:43:23.024928Z,,2025-12-28T04:10:39.520796Z,WRONG,879
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFGAME,College Football Game,KXNCAAFGAME-25DEC27UNTSDSU-UNT,North Texas at San Diego St. Winner?,yes,100,95,2025-12-28T01:30:59.759756Z,2025-12-28T02:10:39.018529Z,2025-12-28T02:54:20.065469Z,CORRECT,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC27LSUHOU-29,LSU at Houston: Total Points,yes,100,92,2025-12-28T02:26:58.51723Z,2025-12-28T02:26:58.51723Z,2025-12-28T07:00:06.893105Z,CORRECT,70
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC27LSUHOU-35,LSU at Houston: Total Points,yes,100,92,2025-12-28T02:37:59.680351Z,2025-12-28T02:37:59.680351Z,2025-12-28T07:00:07.091466Z,CORRECT,53
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC27LSUHOU-32,LSU at Houston: Total Points,yes,100,92,2025-12-28T02:38:32.035624Z,2025-12-28T02:38:32.035624Z,2025-12-28T07:00:06.994116Z,CORRECT,37
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC27LSUHOU-38,LSU at Houston: Total Points,yes,100,91,2025-12-28T02:39:30.182739Z,2025-12-28T03:58:05.648792Z,2025-12-28T07:00:07.194507Z,CORRECT,107
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC27LSUHOU-44,LSU at Houston: Total Points,yes,100,90,2025-12-28T02:46:28.02395Z,2025-12-28T04:03:53.629312Z,2025-12-28T07:00:07.396688Z,CORRECT,619
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC27LSUHOU-41,LSU at Houston: Total Points,yes,100,90,2025-12-28T02:51:55.374719Z,2025-12-28T04:00:37.200447Z,2025-12-28T07:00:07.296006Z,CORRECT,794
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC27LSUHOU-47,LSU at Houston: Total Points,yes,100,91,2025-12-28T02:53:37.844428Z,2025-12-28T04:31:20.630404Z,2025-12-28T07:00:07.491462Z,CORRECT,226
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC27LSUHOU-50,LSU at Houston: Total Points,yes,100,91,2025-12-28T03:31:36.984416Z,2025-12-28T04:37:32.220235Z,2025-12-28T07:00:07.599175Z,CORRECT,507
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFGAME,College Football Game,KXNCAAFGAME-25DEC27UVAMIZZ-UVA,Virginia at Missouri Winner?,yes,100,97,2025-12-28T03:38:43.448442Z,2025-12-28T03:39:17.644865Z,2025-12-28T03:44:43.400401Z,CORRECT,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC27LSUHOU-53,LSU at Houston: Total Points,yes,100,90,2025-12-28T04:43:11.779032Z,2025-12-28T04:58:23.290723Z,2025-12-28T07:00:07.70059Z,CORRECT,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFGAME,College Football Game,KXNCAAFGAME-25DEC27LSUHOU-HOU,LSU at Houston Winner?,yes,100,95,2025-12-28T05:52:52.768389Z,2025-12-28T05:52:52.768389Z,2025-12-28T06:04:29.976144Z,CORRECT,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC31MICHTEX-34,Michigan at Texas: Total Points,yes,100,92,2025-12-28T06:04:28.347037Z,2025-12-31T20:40:45.577646Z,2026-01-01T01:19:50.515758Z,CORRECT,139
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC31MICHTEX-37,Michigan at Texas: Total Points,yes,100,92,2025-12-29T03:38:26.287347Z,2025-12-31T20:48:26.191406Z,2026-01-01T01:19:50.665164Z,CORRECT,75
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFGAME,College Football Game,KXNCAAFGAME-25DEC29GASOAPP-GASO,Georgia Southern at Appalachian St. Winner?,yes,100,94,2025-12-29T21:01:01.540814Z,2025-12-29T21:01:01.540814Z,2025-12-29T22:09:47.316092Z,CORRECT,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFGAME,College Football Game,KXNCAAFGAME-25DEC30CCARLT-LT,Coastal Carolina at Louisiana Tech Winner?,yes,100,94,2025-12-30T22:38:39.299068Z,2025-12-30T22:38:39.299068Z,2025-12-30T22:54:34.606446Z,CORRECT,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC30TENNILL-49,Tennessee at Illinois: Total Points,yes,100,90,2025-12-31T01:11:02.49175Z,2025-12-31T01:28:51.159204Z,2025-12-31T02:30:09.93152Z,CORRECT,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC30TENNILL-52,Tennessee at Illinois: Total Points,yes,100,97,2025-12-31T01:28:54.936063Z,2025-12-31T01:28:56.900059Z,2025-12-31T02:30:10.051833Z,CORRECT,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC30TENNILL-55,Tennessee at Illinois: Total Points,yes,100,92,2025-12-31T01:31:16.679854Z,2025-12-31T01:58:46.779433Z,2025-12-31T02:30:10.185868Z,CORRECT,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFGAME,College Football Game,KXNCAAFGAME-25DEC30TENNILL-ILL,Tennessee at Illinois Winner?,yes,100,94,2025-12-31T01:58:32.193859Z,2025-12-31T01:58:32.193859Z,2025-12-31T02:03:55.592941Z,CORRECT,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC30USCTCU-43,USC at TCU: Total Points,yes,100,91,2025-12-31T02:54:50.484491Z,2025-12-31T04:57:28.082614Z,2025-12-31T06:14:33.487357Z,CORRECT,796
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFSPREAD,College Football Spread,KXNCAAFSPREAD-25DEC30USCTCU-USC2,USC wins by over 2.5 points?,no,0,92,2025-12-31T04:36:29.628868Z,,2025-12-31T06:14:43.37467Z,WRONG,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFSPREAD,College Football Spread,KXNCAAFSPREAD-25DEC30USCTCU-USC3,USC wins by over 3.5 points?,no,0,90,2025-12-31T04:49:58.703734Z,,2025-12-31T06:14:43.472439Z,WRONG,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFSPREAD,College Football Spread,KXNCAAFSPREAD-25DEC30USCTCU-USC6,USC wins by over 6.5 points?,no,0,92,2025-12-31T04:53:20.810421Z,,2025-12-31T06:14:43.590095Z,WRONG,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC30USCTCU-49,USC at TCU: Total Points,yes,100,97,2025-12-31T05:06:59.134637Z,2025-12-31T05:22:11.872322Z,2025-12-31T06:14:33.717506Z,CORRECT,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC30USCTCU-46,USC at TCU: Total Points,yes,100,90,2025-12-31T05:07:37.697847Z,2025-12-31T05:22:11.540297Z,2025-12-31T06:14:33.602206Z,CORRECT,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC30USCTCU-55,USC at TCU: Total Points,yes,100,94,2025-12-31T05:21:36.663326Z,2025-12-31T05:37:14.276695Z,2025-12-31T06:14:33.958216Z,CORRECT,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC30USCTCU-52,USC at TCU: Total Points,yes,100,92,2025-12-31T05:22:32.71792Z,2025-12-31T05:37:10.492419Z,2025-12-31T06:14:33.846523Z,CORRECT,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFSPREAD,College Football Spread,KXNCAAFSPREAD-25DEC30USCTCU-TCU2,TCU wins by over 2.5 points?,yes,100,90,2025-12-31T05:37:19.415985Z,2025-12-31T05:38:00.287479Z,2025-12-31T06:14:43.274952Z,CORRECT,483
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC30USCTCU-58,USC at TCU: Total Points,no,0,90,2025-12-31T05:37:29.31098Z,,2025-12-31T06:14:34.137426Z,WRONG,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFGAME,College Football Game,KXNCAAFGAME-25DEC30USCTCU-TCU,USC at TCU Winner?,yes,100,95,2025-12-31T05:37:34.739662Z,2025-12-31T05:37:34.739662Z,2025-12-31T05:40:17.042018Z,CORRECT,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC31IOWAVAN-35,Iowa at Vanderbilt: Total Points,yes,100,90,2025-12-31T17:06:39.083374Z,2025-12-31T19:13:41.546889Z,2025-12-31T21:29:53.428523Z,CORRECT,898
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC31IOWAVAN-38,Iowa at Vanderbilt: Total Points,yes,100,91,2025-12-31T17:12:59.02947Z,2025-12-31T19:27:15.377329Z,2025-12-31T21:29:53.567662Z,CORRECT,836
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFSPREAD,College Football Spread,KXNCAAFSPREAD-25DEC31IOWAVAN-IOWA2,Iowa wins by over 2.5 points?,yes,100,93,2025-12-31T19:06:00.858566Z,2025-12-31T20:24:59.250836Z,2025-12-31T21:30:08.014289Z,CORRECT,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFSPREAD,College Football Spread,KXNCAAFSPREAD-25DEC31IOWAVAN-IOWA6,Iowa wins by over 6.5 points?,yes,100,92,2025-12-31T19:07:35.802028Z,2025-12-31T20:23:14.714242Z,2025-12-31T21:30:07.668074Z,CORRECT,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFSPREAD,College Football Spread,KXNCAAFSPREAD-25DEC31IOWAVAN-IOWA3,Iowa wins by over 3.5 points?,yes,100,90,2025-12-31T19:11:51.73411Z,2025-12-31T20:25:03.117278Z,2025-12-31T21:30:07.854139Z,CORRECT,990
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC31ASUDUKE-37,Arizona St. at Duke: Total Points,yes,100,90,2025-12-31T19:24:10.323466Z,2025-12-31T19:24:10.323466Z,2026-01-01T00:34:34.544419Z,CORRECT,107
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC31ASUDUKE-43,Arizona St. at Duke: Total Points,yes,100,90,2025-12-31T19:26:23.19912Z,2025-12-31T19:26:23.19912Z,2026-01-01T00:34:34.756258Z,CORRECT,91
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC31IOWAVAN-41,Iowa at Vanderbilt: Total Points,yes,100,90,2025-12-31T19:30:46.206812Z,2025-12-31T19:32:54.630349Z,2025-12-31T21:29:53.763391Z,CORRECT,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC31IOWAVAN-44,Iowa at Vanderbilt: Total Points,yes,100,91,2025-12-31T19:33:38.979212Z,2025-12-31T19:37:17.430659Z,2025-12-31T21:29:53.94361Z,CORRECT,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC31IOWAVAN-47,Iowa at Vanderbilt: Total Points,yes,100,90,2025-12-31T19:33:49.01561Z,2025-12-31T19:38:11.638669Z,2025-12-31T21:29:54.170963Z,CORRECT,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC31ASUDUKE-40,Arizona St. at Duke: Total Points,yes,100,95,2025-12-31T19:35:06.921602Z,2025-12-31T19:35:06.921602Z,2026-01-01T00:34:34.648214Z,CORRECT,36
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC31ASUDUKE-49,Arizona St. at Duke: Total Points,yes,100,91,2025-12-31T19:37:37.29354Z,2025-12-31T20:42:46.130424Z,2026-01-01T00:34:35.013409Z,CORRECT,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC31ASUDUKE-46,Arizona St. at Duke: Total Points,yes,100,92,2025-12-31T19:37:41.950855Z,2025-12-31T19:37:41.950855Z,2026-01-01T00:34:34.874432Z,CORRECT,330
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC31IOWAVAN-50,Iowa at Vanderbilt: Total Points,yes,100,92,2025-12-31T19:38:09.663407Z,2025-12-31T19:48:33.506373Z,2025-12-31T21:29:54.323275Z,CORRECT,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC31IOWAVAN-53,Iowa at Vanderbilt: Total Points,yes,100,91,2025-12-31T19:47:09.955069Z,2025-12-31T19:54:00.755058Z,2025-12-31T21:29:54.519268Z,CORRECT,781
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC31ASUDUKE-52,Arizona St. at Duke: Total Points,yes,100,92,2025-12-31T19:49:29.188749Z,2025-12-31T20:30:00.934846Z,2026-01-01T00:34:35.122031Z,CORRECT,201
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC31ASUDUKE-55,Arizona St. at Duke: Total Points,yes,100,91,2025-12-31T19:50:07.013974Z,2025-12-31T20:36:33.805169Z,2026-01-01T00:34:35.225841Z,CORRECT,180
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC31IOWAVAN-56,Iowa at Vanderbilt: Total Points,yes,100,92,2025-12-31T19:54:35.794377Z,2025-12-31T20:13:00.244747Z,2025-12-31T21:29:54.688388Z,CORRECT,650
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC31IOWAVAN-59,Iowa at Vanderbilt: Total Points,yes,100,90,2025-12-31T19:55:58.018291Z,2025-12-31T20:20:24.68739Z,2025-12-31T21:29:54.833162Z,CORRECT,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC31ASUDUKE-58,Arizona St. at Duke: Total Points,yes,100,91,2025-12-31T19:56:11.151584Z,2025-12-31T20:41:00.919026Z,2026-01-01T00:34:35.324827Z,CORRECT,203
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFGAME,College Football Game,KXNCAAFGAME-25DEC31IOWAVAN-IOWA,Iowa at Vanderbilt Winner?,yes,100,96,2025-12-31T20:20:44.436123Z,2025-12-31T20:20:44.436123Z,2025-12-31T20:34:34.636653Z,CORRECT,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC31ASUDUKE-61,Arizona St. at Duke: Total Points,yes,100,90,2025-12-31T20:20:56.504596Z,2025-12-31T20:49:16.994138Z,2026-01-01T00:34:35.474933Z,CORRECT,1000
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC31NEBUTAH-38,Nebraska at Utah: Total Points,yes,100,90,2025-12-31T20:39:29.248709Z,2025-12-31T20:39:29.248709Z,2026-01-01T01:30:20.407776Z,CORRECT,68
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC31NEBUTAH-41,Nebraska at Utah: Total Points,yes,100,92,2025-12-31T20:45:27.840708Z,2025-12-31T20:45:27.840708Z,2026-01-01T01:30:20.527366Z,CORRECT,53
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC31NEBUTAH-44,Nebraska at Utah: Total Points,yes,100,91,2025-12-31T20:46:24.699791Z,2025-12-31T22:04:14.846518Z,2026-01-01T01:30:20.63552Z,CORRECT,115
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC31MICHTEX-43,Michigan at Texas: Total Points,yes,100,90,2025-12-31T20:54:14.36202Z,2025-12-31T20:55:09.649413Z,2026-01-01T01:19:51.192314Z,CORRECT,252
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC31MICHTEX-40,Michigan at Texas: Total Points,yes,100,91,2025-12-31T20:56:54.003717Z,2025-12-31T20:56:54.003717Z,2026-01-01T01:19:50.799279Z,CORRECT,141
Sports > Football > NCAA Football,Sports,Football,NCAA Football,KXNCAAFTOTAL,College Football Total Points,KXNCAAFTOTAL-25DEC31NEBUTAH-47,Nebraska at Utah: Total Points,yes,100,91,2025-12-31T21:00:33.098544Z,2025-12-31T22:32:43.681803Z,2026-01-01T01:30:20.74406Z,CORRECT,159
